date,source,visit,goal_completed,bounce
2024-06-08,Instagram,1,1,1
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,1,1
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,1,0
2024-06-08,Instagram,1,0,1
2024-06-08,Instagram,1,0,1
2024-06-08,Instagram,1,0,1
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,1
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,1
2024-06-08,Instagram,1,0,1
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,1,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,1,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,1
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,1
2024-06-08,Instagram,1,0,0
2024-06-08,Instagram,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,1,1
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,1,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,1,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,1,0
2024-06-08,YouTube,1,0,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,1,1
2024-06-08,YouTube,1,0,0
2024-06-08,YouTube,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,1,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,1,1
2024-06-08,Telegram,1,1,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,1,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,1,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,0,0
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,1,0
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,0,1
2024-06-08,Telegram,1,1,1
2024-06-08,Telegram,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,1
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,1,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,0
2024-06-08,Direct,1,0,1
2024-06-08,Direct,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,1,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,1,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,Instagram,1,0,0
2024-06-09,Instagram,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,1,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,1,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,1,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,1,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,1,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,0
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,1
2024-06-09,YouTube,1,0,0
